Surveillance Network,Season,MMWR Year,MMWR Week,Age group,Sex,Race/Ethnicity,Site,Weekly Rate,Cumulative Rate,Week Ending Date
COVID-NET,2019-20,2020,38,0-17 years (Children),Overall,Overall,Overall,0.5,12.2,2020-09-19T00:00:00.000
COVID-NET,2019-20,2020,39,0-17 years (Children),Overall,Overall,Overall,0.4,12.6,2020-09-26T00:00:00.000
COVID-NET,2020-21,2020,40,0-17 years (Children),Overall,Overall,Overall,0.4,0.4,2020-10-03T00:00:00.000
COVID-NET,2020-21,2020,41,0-17 years (Children),Overall,Overall,Overall,0.5,0.9,2020-10-10T00:00:00.000
COVID-NET,2020-21,2020,42,0-17 years (Children),Overall,Overall,Overall,0.6,1.5,2020-10-17T00:00:00.000
COVID-NET,2020-21,2020,43,0-17 years (Children),Overall,Overall,Overall,0.5,2,2020-10-24T00:00:00.000
COVID-NET,2020-21,2020,44,0-17 years (Children),Overall,Overall,Overall,0.6,2.7,2020-10-31T00:00:00.000
COVID-NET,2020-21,2020,45,0-17 years (Children),Overall,Overall,Overall,1.2,3.9,2020-11-07T00:00:00.000
COVID-NET,2020-21,2020,46,0-17 years (Children),Overall,Overall,Overall,1.2,5.1,2020-11-14T00:00:00.000
COVID-NET,2020-21,2020,47,0-17 years (Children),Overall,Overall,Overall,1,6.1,2020-11-21T00:00:00.000
COVID-NET,2020-21,2020,48,0-17 years (Children),Overall,Overall,Overall,1.1,7.2,2020-11-28T00:00:00.000
COVID-NET,2020-21,2020,49,0-17 years (Children),Overall,Overall,Overall,1.5,8.8,2020-12-05T00:00:00.000
COVID-NET,2020-21,2020,50,0-17 years (Children),Overall,Overall,Overall,1.4,10.2,2020-12-12T00:00:00.000
COVID-NET,2020-21,2020,51,0-17 years (Children),Overall,Overall,Overall,1.3,11.5,2020-12-19T00:00:00.000
COVID-NET,2020-21,2020,52,0-17 years (Children),Overall,Overall,Overall,1.4,12.8,2020-12-26T00:00:00.000
COVID-NET,2020-21,2020,53,0-17 years (Children),Overall,Overall,Overall,1.2,14,2021-01-02T00:00:00.000
COVID-NET,2020-21,2021,1,0-17 years (Children),Overall,Overall,Overall,1.6,15.7,2021-01-09T00:00:00.000
COVID-NET,2020-21,2021,2,0-17 years (Children),Overall,Overall,Overall,1.4,17.1,2021-01-16T00:00:00.000
COVID-NET,2020-21,2021,3,0-17 years (Children),Overall,Overall,Overall,1.3,18.4,2021-01-23T00:00:00.000
COVID-NET,2020-21,2021,4,0-17 years (Children),Overall,Overall,Overall,1.3,19.7,2021-01-30T00:00:00.000
COVID-NET,2020-21,2021,5,0-17 years (Children),Overall,Overall,Overall,1,20.7,2021-02-06T00:00:00.000
COVID-NET,2020-21,2021,6,0-17 years (Children),Overall,Overall,Overall,1,21.7,2021-02-13T00:00:00.000
COVID-NET,2020-21,2021,7,0-17 years (Children),Overall,Overall,Overall,1,22.7,2021-02-20T00:00:00.000
COVID-NET,2020-21,2021,8,0-17 years (Children),Overall,Overall,Overall,0.7,23.4,2021-02-27T00:00:00.000
COVID-NET,2020-21,2021,9,0-17 years (Children),Overall,Overall,Overall,0.6,24,2021-03-06T00:00:00.000
COVID-NET,2020-21,2021,10,0-17 years (Children),Overall,Overall,Overall,0.7,24.7,2021-03-13T00:00:00.000
COVID-NET,2020-21,2021,11,0-17 years (Children),Overall,Overall,Overall,0.8,25.5,2021-03-20T00:00:00.000
COVID-NET,2020-21,2021,12,0-17 years (Children),Overall,Overall,Overall,0.9,26.5,2021-03-27T00:00:00.000
COVID-NET,2020-21,2021,13,0-17 years (Children),Overall,Overall,Overall,0.9,27.4,2021-04-03T00:00:00.000
COVID-NET,2020-21,2021,14,0-17 years (Children),Overall,Overall,Overall,1,28.4,2021-04-10T00:00:00.000
COVID-NET,2020-21,2021,15,0-17 years (Children),Overall,Overall,Overall,1,29.4,2021-04-17T00:00:00.000
COVID-NET,2020-21,2021,16,0-17 years (Children),Overall,Overall,Overall,1.2,30.6,2021-04-24T00:00:00.000
COVID-NET,2020-21,2021,17,0-17 years (Children),Overall,Overall,Overall,1.1,31.7,2021-05-01T00:00:00.000
COVID-NET,2020-21,2021,18,0-17 years (Children),Overall,Overall,Overall,1,32.7,2021-05-08T00:00:00.000
COVID-NET,2020-21,2021,19,0-17 years (Children),Overall,Overall,Overall,0.9,33.7,2021-05-15T00:00:00.000
COVID-NET,2020-21,2021,20,0-17 years (Children),Overall,Overall,Overall,0.7,34.4,2021-05-22T00:00:00.000
COVID-NET,2020-21,2021,21,0-17 years (Children),Overall,Overall,Overall,0.7,35.1,2021-05-29T00:00:00.000
COVID-NET,2020-21,2021,22,0-17 years (Children),Overall,Overall,Overall,0.7,35.8,2021-06-05T00:00:00.000
COVID-NET,2020-21,2021,23,0-17 years (Children),Overall,Overall,Overall,0.4,36.2,2021-06-12T00:00:00.000
COVID-NET,2020-21,2021,24,0-17 years (Children),Overall,Overall,Overall,0.3,36.5,2021-06-19T00:00:00.000
COVID-NET,2020-21,2021,25,0-17 years (Children),Overall,Overall,Overall,0.4,36.9,2021-06-26T00:00:00.000
COVID-NET,2020-21,2021,26,0-17 years (Children),Overall,Overall,Overall,0.4,37.2,2021-07-03T00:00:00.000
COVID-NET,2020-21,2021,27,0-17 years (Children),Overall,Overall,Overall,0.4,37.7,2021-07-10T00:00:00.000
COVID-NET,2020-21,2021,28,0-17 years (Children),Overall,Overall,Overall,0.5,38.2,2021-07-17T00:00:00.000
COVID-NET,2020-21,2021,29,0-17 years (Children),Overall,Overall,Overall,0.6,38.8,2021-07-24T00:00:00.000
COVID-NET,2020-21,2021,30,0-17 years (Children),Overall,Overall,Overall,0.7,39.5,2021-07-31T00:00:00.000
COVID-NET,2020-21,2021,31,0-17 years (Children),Overall,Overall,Overall,1.2,40.7,2021-08-07T00:00:00.000
COVID-NET,2020-21,2021,32,0-17 years (Children),Overall,Overall,Overall,1.3,42,2021-08-14T00:00:00.000
COVID-NET,2020-21,2021,33,0-17 years (Children),Overall,Overall,Overall,1.5,43.5,2021-08-21T00:00:00.000
COVID-NET,2020-21,2021,34,0-17 years (Children),Overall,Overall,Overall,1.8,45.4,2021-08-28T00:00:00.000
COVID-NET,2020-21,2021,35,0-17 years (Children),Overall,Overall,Overall,1.9,47.3,2021-09-04T00:00:00.000
COVID-NET,2020-21,2021,36,0-17 years (Children),Overall,Overall,Overall,2,49.3,2021-09-11T00:00:00.000
COVID-NET,2020-21,2021,37,0-17 years (Children),Overall,Overall,Overall,1.8,51,2021-09-18T00:00:00.000
COVID-NET,2020-21,2021,38,0-17 years (Children),Overall,Overall,Overall,1.6,52.7,2021-09-25T00:00:00.000
COVID-NET,2020-21,2021,39,0-17 years (Children),Overall,Overall,Overall,1.5,54.2,2021-10-02T00:00:00.000
COVID-NET,2021-22,2021,40,0-17 years (Children),Overall,Overall,Overall,1.5,1.5,2021-10-09T00:00:00.000
COVID-NET,2021-22,2021,41,0-17 years (Children),Overall,Overall,Overall,1.3,2.8,2021-10-16T00:00:00.000
COVID-NET,2021-22,2021,42,0-17 years (Children),Overall,Overall,Overall,1.1,3.9,2021-10-23T00:00:00.000
COVID-NET,2021-22,2021,43,0-17 years (Children),Overall,Overall,Overall,1.3,5.2,2021-10-30T00:00:00.000
COVID-NET,2021-22,2021,44,0-17 years (Children),Overall,Overall,Overall,1.2,6.4,2021-11-06T00:00:00.000
COVID-NET,2021-22,2021,45,0-17 years (Children),Overall,Overall,Overall,1.4,7.8,2021-11-13T00:00:00.000
COVID-NET,2021-22,2021,46,0-17 years (Children),Overall,Overall,Overall,1.6,9.4,2021-11-20T00:00:00.000
COVID-NET,2021-22,2021,47,0-17 years (Children),Overall,Overall,Overall,1.3,10.7,2021-11-27T00:00:00.000
COVID-NET,2021-22,2021,48,0-17 years (Children),Overall,Overall,Overall,2,12.7,2021-12-04T00:00:00.000
COVID-NET,2021-22,2021,49,0-17 years (Children),Overall,Overall,Overall,1.9,14.6,2021-12-11T00:00:00.000
COVID-NET,2021-22,2021,50,0-17 years (Children),Overall,Overall,Overall,2.2,16.8,2021-12-18T00:00:00.000
COVID-NET,2021-22,2021,51,0-17 years (Children),Overall,Overall,Overall,3,19.8,2021-12-25T00:00:00.000
COVID-NET,2021-22,2021,52,0-17 years (Children),Overall,Overall,Overall,6.8,26.6,2022-01-01T00:00:00.000
COVID-NET,2021-22,2022,1,0-17 years (Children),Overall,Overall,Overall,8.2,34.9,2022-01-08T00:00:00.000
COVID-NET,2021-22,2022,2,0-17 years (Children),Overall,Overall,Overall,7,41.9,2022-01-15T00:00:00.000
COVID-NET,2021-22,2022,3,0-17 years (Children),Overall,Overall,Overall,6.6,48.5,2022-01-22T00:00:00.000
COVID-NET,2021-22,2022,4,0-17 years (Children),Overall,Overall,Overall,4.5,53,2022-01-29T00:00:00.000
COVID-NET,2021-22,2022,5,0-17 years (Children),Overall,Overall,Overall,3.1,56.1,2022-02-05T00:00:00.000
COVID-NET,2021-22,2022,6,0-17 years (Children),Overall,Overall,Overall,2.7,58.8,2022-02-12T00:00:00.000
COVID-NET,2021-22,2022,7,0-17 years (Children),Overall,Overall,Overall,1.8,60.6,2022-02-19T00:00:00.000
COVID-NET,2021-22,2022,8,0-17 years (Children),Overall,Overall,Overall,1.5,62.1,2022-02-26T00:00:00.000
COVID-NET,2021-22,2022,9,0-17 years (Children),Overall,Overall,Overall,1.5,63.6,2022-03-05T00:00:00.000
COVID-NET,2021-22,2022,10,0-17 years (Children),Overall,Overall,Overall,1,64.6,2022-03-12T00:00:00.000
COVID-NET,2021-22,2022,11,0-17 years (Children),Overall,Overall,Overall,0.7,65.3,2022-03-19T00:00:00.000
COVID-NET,2021-22,2022,12,0-17 years (Children),Overall,Overall,Overall,0.6,65.9,2022-03-26T00:00:00.000
COVID-NET,2021-22,2022,13,0-17 years (Children),Overall,Overall,Overall,0.7,66.6,2022-04-02T00:00:00.000
COVID-NET,2021-22,2022,14,0-17 years (Children),Overall,Overall,Overall,0.4,67.1,2022-04-09T00:00:00.000
COVID-NET,2021-22,2022,15,0-17 years (Children),Overall,Overall,Overall,0.7,67.8,2022-04-16T00:00:00.000
COVID-NET,2021-22,2022,16,0-17 years (Children),Overall,Overall,Overall,0.8,68.6,2022-04-23T00:00:00.000
COVID-NET,2021-22,2022,17,0-17 years (Children),Overall,Overall,Overall,1.1,69.7,2022-04-30T00:00:00.000
COVID-NET,2021-22,2022,18,0-17 years (Children),Overall,Overall,Overall,1.1,70.8,2022-05-07T00:00:00.000
COVID-NET,2021-22,2022,19,0-17 years (Children),Overall,Overall,Overall,1.6,72.4,2022-05-14T00:00:00.000
COVID-NET,2021-22,2022,20,0-17 years (Children),Overall,Overall,Overall,1.5,73.9,2022-05-21T00:00:00.000
COVID-NET,2021-22,2022,21,0-17 years (Children),Overall,Overall,Overall,1.4,75.6,2022-05-28T00:00:00.000
COVID-NET,2021-22,2022,22,0-17 years (Children),Overall,Overall,Overall,1.7,77.2,2022-06-04T00:00:00.000
COVID-NET,2021-22,2022,23,0-17 years (Children),Overall,Overall,Overall,1.7,78.9,2022-06-11T00:00:00.000
COVID-NET,2021-22,2022,24,0-17 years (Children),Overall,Overall,Overall,1.3,80.2,2022-06-18T00:00:00.000
COVID-NET,2021-22,2022,25,0-17 years (Children),Overall,Overall,Overall,1.8,82,2022-06-25T00:00:00.000
COVID-NET,2021-22,2022,26,0-17 years (Children),Overall,Overall,Overall,1.9,84,2022-07-02T00:00:00.000
COVID-NET,2021-22,2022,27,0-17 years (Children),Overall,Overall,Overall,1.9,85.9,2022-07-09T00:00:00.000
COVID-NET,2021-22,2022,28,0-17 years (Children),Overall,Overall,Overall,1.7,87.6,2022-07-16T00:00:00.000
COVID-NET,2021-22,2022,29,0-17 years (Children),Overall,Overall,Overall,2.3,89.9,2022-07-23T00:00:00.000
COVID-NET,2021-22,2022,30,0-17 years (Children),Overall,Overall,Overall,2.2,92.1,2022-07-30T00:00:00.000
COVID-NET,2021-22,2022,31,0-17 years (Children),Overall,Overall,Overall,2.2,94.2,2022-08-06T00:00:00.000
COVID-NET,2021-22,2022,32,0-17 years (Children),Overall,Overall,Overall,2,96.3,2022-08-13T00:00:00.000
COVID-NET,2021-22,2022,33,0-17 years (Children),Overall,Overall,Overall,2.2,98.4,2022-08-20T00:00:00.000
COVID-NET,2021-22,2022,34,0-17 years (Children),Overall,Overall,Overall,2.2,100.7,2022-08-27T00:00:00.000
COVID-NET,2021-22,2022,35,0-17 years (Children),Overall,Overall,Overall,1.7,102.3,2022-09-03T00:00:00.000
COVID-NET,2021-22,2022,36,0-17 years (Children),Overall,Overall,Overall,1.4,103.8,2022-09-10T00:00:00.000
COVID-NET,2021-22,2022,37,0-17 years (Children),Overall,Overall,Overall,1.5,105.2,2022-09-17T00:00:00.000
COVID-NET,2021-22,2022,38,0-17 years (Children),Overall,Overall,Overall,1,106.3,2022-09-24T00:00:00.000
COVID-NET,2021-22,2022,39,0-17 years (Children),Overall,Overall,Overall,1.3,107.5,2022-10-01T00:00:00.000
COVID-NET,2022-23,2022,40,0-17 years (Children),Overall,Overall,Overall,0.9,0.9,2022-10-08T00:00:00.000
COVID-NET,2022-23,2022,41,0-17 years (Children),Overall,Overall,Overall,1,1.9,2022-10-15T00:00:00.000
COVID-NET,2022-23,2022,42,0-17 years (Children),Overall,Overall,Overall,1.2,3.1,2022-10-22T00:00:00.000
COVID-NET,2022-23,2022,43,0-17 years (Children),Overall,Overall,Overall,1.2,4.3,2022-10-29T00:00:00.000
COVID-NET,2022-23,2022,44,0-17 years (Children),Overall,Overall,Overall,0.9,5.2,2022-11-05T00:00:00.000
COVID-NET,2022-23,2022,45,0-17 years (Children),Overall,Overall,Overall,1.4,6.6,2022-11-12T00:00:00.000
COVID-NET,2022-23,2022,46,0-17 years (Children),Overall,Overall,Overall,1.5,8.1,2022-11-19T00:00:00.000
COVID-NET,2022-23,2022,47,0-17 years (Children),Overall,Overall,Overall,1.7,9.8,2022-11-26T00:00:00.000
COVID-NET,2022-23,2022,48,0-17 years (Children),Overall,Overall,Overall,1.7,11.5,2022-12-03T00:00:00.000
COVID-NET,2022-23,2022,49,0-17 years (Children),Overall,Overall,Overall,1.9,13.4,2022-12-10T00:00:00.000
COVID-NET,2022-23,2022,50,0-17 years (Children),Overall,Overall,Overall,1.6,14.9,2022-12-17T00:00:00.000
COVID-NET,2022-23,2022,51,0-17 years (Children),Overall,Overall,Overall,1.7,16.6,2022-12-24T00:00:00.000
COVID-NET,2022-23,2022,52,0-17 years (Children),Overall,Overall,Overall,1.7,18.3,2022-12-31T00:00:00.000
COVID-NET,2022-23,2023,1,0-17 years (Children),Overall,Overall,Overall,1.6,19.9,2023-01-07T00:00:00.000
COVID-NET,2022-23,2023,2,0-17 years (Children),Overall,Overall,Overall,1.4,21.3,2023-01-14T00:00:00.000
COVID-NET,2022-23,2023,3,0-17 years (Children),Overall,Overall,Overall,1.3,22.6,2023-01-21T00:00:00.000
COVID-NET,2022-23,2023,4,0-17 years (Children),Overall,Overall,Overall,1.4,24.1,2023-01-28T00:00:00.000
COVID-NET,2022-23,2023,5,0-17 years (Children),Overall,Overall,Overall,1.4,25.4,2023-02-04T00:00:00.000
COVID-NET,2022-23,2023,6,0-17 years (Children),Overall,Overall,Overall,1.4,26.8,2023-02-11T00:00:00.000
COVID-NET,2022-23,2023,7,0-17 years (Children),Overall,Overall,Overall,1.2,28,2023-02-18T00:00:00.000
COVID-NET,2022-23,2023,8,0-17 years (Children),Overall,Overall,Overall,1.1,29.1,2023-02-25T00:00:00.000
COVID-NET,2022-23,2023,9,0-17 years (Children),Overall,Overall,Overall,1,30.1,2023-03-04T00:00:00.000
COVID-NET,2022-23,2023,10,0-17 years (Children),Overall,Overall,Overall,0.8,30.9,2023-03-11T00:00:00.000
COVID-NET,2022-23,2023,11,0-17 years (Children),Overall,Overall,Overall,0.8,31.7,2023-03-18T00:00:00.000
COVID-NET,2022-23,2023,12,0-17 years (Children),Overall,Overall,Overall,0.8,32.5,2023-03-25T00:00:00.000
COVID-NET,2022-23,2023,13,0-17 years (Children),Overall,Overall,Overall,0.6,33.1,2023-04-01T00:00:00.000
COVID-NET,2022-23,2023,14,0-17 years (Children),Overall,Overall,Overall,0.5,33.6,2023-04-08T00:00:00.000
COVID-NET,2022-23,2023,15,0-17 years (Children),Overall,Overall,Overall,0.6,34.2,2023-04-15T00:00:00.000
COVID-NET,2022-23,2023,16,0-17 years (Children),Overall,Overall,Overall,0.5,34.7,2023-04-22T00:00:00.000
COVID-NET,2022-23,2023,17,0-17 years (Children),Overall,Overall,Overall,0.4,35.1,2023-04-29T00:00:00.000
COVID-NET,2022-23,2023,18,0-17 years (Children),Overall,Overall,Overall,0.4,35.5,2023-05-06T00:00:00.000
COVID-NET,2022-23,2023,19,0-17 years (Children),Overall,Overall,Overall,0.4,35.9,2023-05-13T00:00:00.000
COVID-NET,2022-23,2023,20,0-17 years (Children),Overall,Overall,Overall,0.5,36.5,2023-05-20T00:00:00.000
COVID-NET,2022-23,2023,21,0-17 years (Children),Overall,Overall,Overall,0.2,36.7,2023-05-27T00:00:00.000
COVID-NET,2022-23,2023,22,0-17 years (Children),Overall,Overall,Overall,0.2,36.9,2023-06-03T00:00:00.000
COVID-NET,2022-23,2023,23,0-17 years (Children),Overall,Overall,Overall,0.2,37.1,2023-06-10T00:00:00.000
COVID-NET,2022-23,2023,24,0-17 years (Children),Overall,Overall,Overall,0.1,37.3,2023-06-17T00:00:00.000
COVID-NET,2022-23,2023,25,0-17 years (Children),Overall,Overall,Overall,0.3,37.5,2023-06-24T00:00:00.000
COVID-NET,2022-23,2023,26,0-17 years (Children),Overall,Overall,Overall,0.2,37.8,2023-07-01T00:00:00.000
COVID-NET,2022-23,2023,27,0-17 years (Children),Overall,Overall,Overall,0.3,38,2023-07-08T00:00:00.000
COVID-NET,2022-23,2023,28,0-17 years (Children),Overall,Overall,Overall,0.2,38.2,2023-07-15T00:00:00.000
COVID-NET,2022-23,2023,29,0-17 years (Children),Overall,Overall,Overall,0.2,38.5,2023-07-22T00:00:00.000
COVID-NET,2022-23,2023,30,0-17 years (Children),Overall,Overall,Overall,0.3,38.8,2023-07-29T00:00:00.000
COVID-NET,2022-23,2023,31,0-17 years (Children),Overall,Overall,Overall,0.6,39.3,2023-08-05T00:00:00.000
COVID-NET,2022-23,2023,32,0-17 years (Children),Overall,Overall,Overall,0.7,40.1,2023-08-12T00:00:00.000
COVID-NET,2022-23,2023,33,0-17 years (Children),Overall,Overall,Overall,0.8,40.9,2023-08-19T00:00:00.000
COVID-NET,2022-23,2023,34,0-17 years (Children),Overall,Overall,Overall,1.1,41.9,2023-08-26T00:00:00.000
COVID-NET,2022-23,2023,35,0-17 years (Children),Overall,Overall,Overall,0.9,42.8,2023-09-02T00:00:00.000
COVID-NET,2022-23,2023,36,0-17 years (Children),Overall,Overall,Overall,1.1,43.9,2023-09-09T00:00:00.000
COVID-NET,2022-23,2023,37,0-17 years (Children),Overall,Overall,Overall,0.9,44.8,2023-09-16T00:00:00.000
COVID-NET,2022-23,2023,38,0-17 years (Children),Overall,Overall,Overall,0.5,45.4,2023-09-23T00:00:00.000
COVID-NET,2022-23,2023,39,0-17 years (Children),Overall,Overall,Overall,0.8,46.1,2023-09-30T00:00:00.000
COVID-NET,2023-24,2023,40,0-17 years (Children),Overall,Overall,Overall,0.8,0.8,2023-10-07T00:00:00.000
COVID-NET,2023-24,2023,41,0-17 years (Children),Overall,Overall,Overall,0.6,1.4,2023-10-14T00:00:00.000
COVID-NET,2023-24,2023,42,0-17 years (Children),Overall,Overall,Overall,0.8,2.2,2023-10-21T00:00:00.000
COVID-NET,2023-24,2023,43,0-17 years (Children),Overall,Overall,Overall,0.6,2.8,2023-10-28T00:00:00.000
COVID-NET,2023-24,2023,44,0-17 years (Children),Overall,Overall,Overall,0.7,3.4,2023-11-04T00:00:00.000
COVID-NET,2023-24,2023,45,0-17 years (Children),Overall,Overall,Overall,0.8,4.2,2023-11-11T00:00:00.000
COVID-NET,2023-24,2023,46,0-17 years (Children),Overall,Overall,Overall,0.8,5,2023-11-18T00:00:00.000
COVID-NET,2023-24,2023,47,0-17 years (Children),Overall,Overall,Overall,1,6,2023-11-25T00:00:00.000
COVID-NET,2023-24,2023,48,0-17 years (Children),Overall,Overall,Overall,1,7,2023-12-02T00:00:00.000
COVID-NET,2023-24,2023,49,0-17 years (Children),Overall,Overall,Overall,1.3,8.3,2023-12-09T00:00:00.000
COVID-NET,2023-24,2023,50,0-17 years (Children),Overall,Overall,Overall,1.2,9.6,2023-12-16T00:00:00.000
COVID-NET,2023-24,2023,51,0-17 years (Children),Overall,Overall,Overall,1.3,10.9,2023-12-23T00:00:00.000
COVID-NET,2023-24,2023,52,0-17 years (Children),Overall,Overall,Overall,1.3,12.2,2023-12-30T00:00:00.000
COVID-NET,2023-24,2024,1,0-17 years (Children),Overall,Overall,Overall,1.4,13.6,2024-01-06T00:00:00.000
COVID-NET,2023-24,2024,2,0-17 years (Children),Overall,Overall,Overall,1.5,15.1,2024-01-13T00:00:00.000
COVID-NET,2023-24,2024,3,0-17 years (Children),Overall,Overall,Overall,1.2,16.4,2024-01-20T00:00:00.000
COVID-NET,2023-24,2024,4,0-17 years (Children),Overall,Overall,Overall,1.3,17.7,2024-01-27T00:00:00.000
COVID-NET,2023-24,2024,5,0-17 years (Children),Overall,Overall,Overall,1.3,19,2024-02-03T00:00:00.000
COVID-NET,2023-24,2024,6,0-17 years (Children),Overall,Overall,Overall,1.2,20.2,2024-02-10T00:00:00.000
COVID-NET,2023-24,2024,7,0-17 years (Children),Overall,Overall,Overall,1.2,21.4,2024-02-17T00:00:00.000
COVID-NET,2023-24,2024,8,0-17 years (Children),Overall,Overall,Overall,0.9,22.3,2024-02-24T00:00:00.000
COVID-NET,2019-20,2020,10,18+ years (Adults),Overall,Overall,Overall,0.1,0.1,2020-03-07T00:00:00.000
COVID-NET,2019-20,2020,11,18+ years (Adults),Overall,Overall,Overall,0.8,1,2020-03-14T00:00:00.000
COVID-NET,2019-20,2020,12,18+ years (Adults),Overall,Overall,Overall,3.7,4.7,2020-03-21T00:00:00.000
COVID-NET,2019-20,2020,13,18+ years (Adults),Overall,Overall,Overall,9.8,14.4,2020-03-28T00:00:00.000
COVID-NET,2019-20,2020,14,18+ years (Adults),Overall,Overall,Overall,12.1,26.5,2020-04-04T00:00:00.000
COVID-NET,2019-20,2020,15,18+ years (Adults),Overall,Overall,Overall,11.7,38.3,2020-04-11T00:00:00.000
COVID-NET,2019-20,2020,16,18+ years (Adults),Overall,Overall,Overall,12.6,50.8,2020-04-18T00:00:00.000
COVID-NET,2019-20,2020,17,18+ years (Adults),Overall,Overall,Overall,12.1,62.9,2020-04-25T00:00:00.000
COVID-NET,2019-20,2020,18,18+ years (Adults),Overall,Overall,Overall,11.9,74.8,2020-05-02T00:00:00.000
COVID-NET,2019-20,2020,19,18+ years (Adults),Overall,Overall,Overall,10.4,85.2,2020-05-09T00:00:00.000
COVID-NET,2019-20,2020,20,18+ years (Adults),Overall,Overall,Overall,9.7,94.9,2020-05-16T00:00:00.000
COVID-NET,2019-20,2020,21,18+ years (Adults),Overall,Overall,Overall,9.3,104.2,2020-05-23T00:00:00.000
COVID-NET,2019-20,2020,22,18+ years (Adults),Overall,Overall,Overall,7.7,111.8,2020-05-30T00:00:00.000
COVID-NET,2019-20,2020,23,18+ years (Adults),Overall,Overall,Overall,6.1,117.9,2020-06-06T00:00:00.000
COVID-NET,2019-20,2020,24,18+ years (Adults),Overall,Overall,Overall,5,122.9,2020-06-13T00:00:00.000
COVID-NET,2019-20,2020,25,18+ years (Adults),Overall,Overall,Overall,5,127.9,2020-06-20T00:00:00.000
COVID-NET,2019-20,2020,26,18+ years (Adults),Overall,Overall,Overall,5.6,133.5,2020-06-27T00:00:00.000
COVID-NET,2019-20,2020,27,18+ years (Adults),Overall,Overall,Overall,7.5,141,2020-07-04T00:00:00.000
COVID-NET,2019-20,2020,28,18+ years (Adults),Overall,Overall,Overall,9.6,150.6,2020-07-11T00:00:00.000
COVID-NET,2019-20,2020,29,18+ years (Adults),Overall,Overall,Overall,10.2,160.8,2020-07-18T00:00:00.000
COVID-NET,2019-20,2020,30,18+ years (Adults),Overall,Overall,Overall,9.5,170.3,2020-07-25T00:00:00.000
COVID-NET,2019-20,2020,31,18+ years (Adults),Overall,Overall,Overall,8.7,179,2020-08-01T00:00:00.000
COVID-NET,2019-20,2020,32,18+ years (Adults),Overall,Overall,Overall,7.9,186.9,2020-08-08T00:00:00.000
COVID-NET,2019-20,2020,33,18+ years (Adults),Overall,Overall,Overall,7.1,194,2020-08-15T00:00:00.000
COVID-NET,2019-20,2020,34,18+ years (Adults),Overall,Overall,Overall,6.5,200.5,2020-08-22T00:00:00.000
COVID-NET,2019-20,2020,35,18+ years (Adults),Overall,Overall,Overall,5.5,206,2020-08-29T00:00:00.000
COVID-NET,2019-20,2020,36,18+ years (Adults),Overall,Overall,Overall,5,211,2020-09-05T00:00:00.000
COVID-NET,2019-20,2020,37,18+ years (Adults),Overall,Overall,Overall,4.8,215.8,2020-09-12T00:00:00.000
COVID-NET,2019-20,2020,38,18+ years (Adults),Overall,Overall,Overall,4.7,220.6,2020-09-19T00:00:00.000
COVID-NET,2019-20,2020,39,18+ years (Adults),Overall,Overall,Overall,5.4,225.9,2020-09-26T00:00:00.000
